task_id,source_id,date,category_id,page,status,last_error,output_file
yonhap_20010617_economy_p001,yonhap,2001-06-17,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=06\part.jsonl
yonhap_20010617_society_p001,yonhap,2001-06-17,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=06\part.jsonl
yonhap_20010618_all_p001,yonhap,2001-06-18,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=06\part.jsonl
yonhap_20010618_politics_p001,yonhap,2001-06-18,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=06\part.jsonl
yonhap_20010618_economy_p001,yonhap,2001-06-18,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=06\part.jsonl
yonhap_20010618_society_p001,yonhap,2001-06-18,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=06\part.jsonl
yonhap_20010619_all_p001,yonhap,2001-06-19,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=06\part.jsonl
yonhap_20010619_politics_p001,yonhap,2001-06-19,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=06\part.jsonl
yonhap_20010619_economy_p001,yonhap,2001-06-19,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=06\part.jsonl
yonhap_20010619_society_p001,yonhap,2001-06-19,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=06\part.jsonl
yonhap_20010620_all_p001,yonhap,2001-06-20,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=06\part.jsonl
yonhap_20010620_politics_p001,yonhap,2001-06-20,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=06\part.jsonl
yonhap_20010620_economy_p001,yonhap,2001-06-20,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=06\part.jsonl
yonhap_20010620_society_p001,yonhap,2001-06-20,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=06\part.jsonl
yonhap_20010621_all_p001,yonhap,2001-06-21,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=06\part.jsonl
yonhap_20010621_politics_p001,yonhap,2001-06-21,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=06\part.jsonl
yonhap_20010621_economy_p001,yonhap,2001-06-21,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=06\part.jsonl
yonhap_20010621_society_p001,yonhap,2001-06-21,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=06\part.jsonl
yonhap_20010622_all_p001,yonhap,2001-06-22,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=06\part.jsonl
yonhap_20010622_politics_p001,yonhap,2001-06-22,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=06\part.jsonl
yonhap_20010622_economy_p001,yonhap,2001-06-22,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=06\part.jsonl
yonhap_20010622_society_p001,yonhap,2001-06-22,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=06\part.jsonl
yonhap_20010623_all_p001,yonhap,2001-06-23,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=06\part.jsonl
yonhap_20010623_politics_p001,yonhap,2001-06-23,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=06\part.jsonl
yonhap_20010623_economy_p001,yonhap,2001-06-23,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=06\part.jsonl
yonhap_20010623_society_p001,yonhap,2001-06-23,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=06\part.jsonl
yonhap_20010624_all_p001,yonhap,2001-06-24,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=06\part.jsonl
yonhap_20010624_politics_p001,yonhap,2001-06-24,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=06\part.jsonl
yonhap_20010624_economy_p001,yonhap,2001-06-24,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=06\part.jsonl
yonhap_20010624_society_p001,yonhap,2001-06-24,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=06\part.jsonl
yonhap_20010625_all_p001,yonhap,2001-06-25,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=06\part.jsonl
yonhap_20010625_politics_p001,yonhap,2001-06-25,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=06\part.jsonl
yonhap_20010625_economy_p001,yonhap,2001-06-25,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=06\part.jsonl
yonhap_20010625_society_p001,yonhap,2001-06-25,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=06\part.jsonl
yonhap_20010626_all_p001,yonhap,2001-06-26,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=06\part.jsonl
yonhap_20010626_politics_p001,yonhap,2001-06-26,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=06\part.jsonl
yonhap_20010626_economy_p001,yonhap,2001-06-26,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=06\part.jsonl
yonhap_20010626_society_p001,yonhap,2001-06-26,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=06\part.jsonl
yonhap_20010627_all_p001,yonhap,2001-06-27,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=06\part.jsonl
yonhap_20010627_politics_p001,yonhap,2001-06-27,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=06\part.jsonl
yonhap_20010627_economy_p001,yonhap,2001-06-27,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=06\part.jsonl
yonhap_20010627_society_p001,yonhap,2001-06-27,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=06\part.jsonl
yonhap_20010628_all_p001,yonhap,2001-06-28,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=06\part.jsonl
yonhap_20010628_politics_p001,yonhap,2001-06-28,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=06\part.jsonl
yonhap_20010628_economy_p001,yonhap,2001-06-28,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=06\part.jsonl
yonhap_20010628_society_p001,yonhap,2001-06-28,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=06\part.jsonl
yonhap_20010629_all_p001,yonhap,2001-06-29,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=06\part.jsonl
yonhap_20010629_politics_p001,yonhap,2001-06-29,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=06\part.jsonl
yonhap_20010629_economy_p001,yonhap,2001-06-29,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=06\part.jsonl
yonhap_20010629_society_p001,yonhap,2001-06-29,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=06\part.jsonl
yonhap_20010630_all_p001,yonhap,2001-06-30,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=06\part.jsonl
yonhap_20010630_politics_p001,yonhap,2001-06-30,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=06\part.jsonl
yonhap_20010630_economy_p001,yonhap,2001-06-30,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=06\part.jsonl
yonhap_20010630_society_p001,yonhap,2001-06-30,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=06\part.jsonl
yonhap_20010701_all_p001,yonhap,2001-07-01,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010701_politics_p001,yonhap,2001-07-01,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010701_economy_p001,yonhap,2001-07-01,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010701_society_p001,yonhap,2001-07-01,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010702_all_p001,yonhap,2001-07-02,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010702_politics_p001,yonhap,2001-07-02,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010702_economy_p001,yonhap,2001-07-02,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010702_society_p001,yonhap,2001-07-02,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010703_all_p001,yonhap,2001-07-03,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010703_politics_p001,yonhap,2001-07-03,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010703_economy_p001,yonhap,2001-07-03,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010703_society_p001,yonhap,2001-07-03,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010704_all_p001,yonhap,2001-07-04,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010704_politics_p001,yonhap,2001-07-04,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010704_economy_p001,yonhap,2001-07-04,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010704_society_p001,yonhap,2001-07-04,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010705_all_p001,yonhap,2001-07-05,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010705_politics_p001,yonhap,2001-07-05,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010705_economy_p001,yonhap,2001-07-05,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010705_society_p001,yonhap,2001-07-05,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010706_all_p001,yonhap,2001-07-06,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010706_politics_p001,yonhap,2001-07-06,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010706_economy_p001,yonhap,2001-07-06,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010706_society_p001,yonhap,2001-07-06,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010707_all_p001,yonhap,2001-07-07,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010707_politics_p001,yonhap,2001-07-07,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010707_economy_p001,yonhap,2001-07-07,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010707_society_p001,yonhap,2001-07-07,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010708_all_p001,yonhap,2001-07-08,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010708_politics_p001,yonhap,2001-07-08,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010708_economy_p001,yonhap,2001-07-08,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010708_society_p001,yonhap,2001-07-08,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010709_all_p001,yonhap,2001-07-09,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010709_politics_p001,yonhap,2001-07-09,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010709_economy_p001,yonhap,2001-07-09,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010709_society_p001,yonhap,2001-07-09,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010710_all_p001,yonhap,2001-07-10,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010710_politics_p001,yonhap,2001-07-10,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010710_economy_p001,yonhap,2001-07-10,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010710_society_p001,yonhap,2001-07-10,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010711_all_p001,yonhap,2001-07-11,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010711_politics_p001,yonhap,2001-07-11,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010711_economy_p001,yonhap,2001-07-11,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010711_society_p001,yonhap,2001-07-11,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010712_all_p001,yonhap,2001-07-12,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010712_politics_p001,yonhap,2001-07-12,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010712_economy_p001,yonhap,2001-07-12,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010712_society_p001,yonhap,2001-07-12,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010713_all_p001,yonhap,2001-07-13,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010713_politics_p001,yonhap,2001-07-13,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010713_economy_p001,yonhap,2001-07-13,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010713_society_p001,yonhap,2001-07-13,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010714_all_p001,yonhap,2001-07-14,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010714_politics_p001,yonhap,2001-07-14,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010714_economy_p001,yonhap,2001-07-14,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010714_society_p001,yonhap,2001-07-14,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010715_all_p001,yonhap,2001-07-15,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010715_politics_p001,yonhap,2001-07-15,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010715_economy_p001,yonhap,2001-07-15,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010715_society_p001,yonhap,2001-07-15,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010716_all_p001,yonhap,2001-07-16,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010716_politics_p001,yonhap,2001-07-16,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010716_economy_p001,yonhap,2001-07-16,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010716_society_p001,yonhap,2001-07-16,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010717_all_p001,yonhap,2001-07-17,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010717_politics_p001,yonhap,2001-07-17,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010717_economy_p001,yonhap,2001-07-17,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010717_society_p001,yonhap,2001-07-17,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010718_all_p001,yonhap,2001-07-18,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010718_politics_p001,yonhap,2001-07-18,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010718_economy_p001,yonhap,2001-07-18,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010718_society_p001,yonhap,2001-07-18,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010719_all_p001,yonhap,2001-07-19,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010719_politics_p001,yonhap,2001-07-19,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
yonhap_20010719_economy_p001,yonhap,2001-07-19,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2001\month=07\part.jsonl
